id,budget,original_title,popularity,release_date,revenue,runtime,status,title,vote_average,vote_count,genres_all,genres_major,production_companies_major,production_countries_major,spoken_languages_major
52366,0,Lucie Aubrac,1.122218,35487,458557,115,Released,Lucie Aubrac,5.9,8,Drama,Drama,D.A. Films,France,FranÃ§ais
6373,0,"Martha â€“ Meet Frank, Daniel and Laurence",1.233052,35923,0,88,Released,The Very Thought of You,5,11,Comedy; Romance,Comedy,Channel Four Films,United Kingdom,English
2162,70000000,Chill Factor,3.062626,36404,11263966,101,Released,Chill Factor,5.3,30,Action; Comedy; Thriller,Action,Warner Bros.,United States of America,English
14578,7000000,Outside Providence,3.10924,36388,7292175,96,Released,Outside Providence,5.6,30,Romance; Comedy; Drama,Romance,Miramax Films,United States of America,English
40694,0,Bedrooms and Hallways,1.016117,36008,0,96,Released,Bedrooms and Hallways,5.9,11,Comedy; Drama; Romance,Comedy,StudioCanal,United Kingdom,English
4338,0,I Woke Up Early The Day I Died,0.563637,36051,0,90,Released,I Woke Up Early The Day I Died,4.7,3,Comedy,Comedy,,United States of America,English
49184,0,West Beyrouth,0.219485,36039,0,105,Released,West Beyrouth,8.8,5,Romance; Drama; Comedy,Romance,Radio TÃ©lÃ©vision Belge Francophone,Lebanon,Ø§Ù„Ø¹Ø±Ø¨ÙŠØ©
10307,29000000,Stigmata,9.304144,36413,50041732,103,Released,Stigmata,6,248,Horror,Horror,FGM Entertainment,United States of America,English
11601,12000000,Stir of Echoes,5.875606,36413,21133087,99,Released,Stir of Echoes,6.5,334,Horror; Mystery; Thriller,Horror,Artisan Entertainment,United States of America,English
18621,0,Best Laid Plans,4.374187,36259,0,92,Released,Best Laid Plans,6,30,Drama; Thriller; Crime,Drama,Fox 2000 Pictures,United States of America,Italiano
1075,0,"Crna maÄka, beli maÄor",6.261475,35947,0,127,Released,"Black Cat, White Cat",7.7,160,Comedy; Romance,Comedy,Ciby 2000,Serbia,Srpski
21719,0,The Minus Man,2.255032,36216,370668,111,Released,The Minus Man,6.4,19,Drama; Thriller,Drama,Shooting Gallery,United States of America,English
40879,0,Whiteboyz,1.483082,36413,0,92,Released,Whiteboyz,4.8,4,Comedy; Drama; Music,Comedy,BAC Films,France,English
47951,0,Koneko monogatari,2.500605,31590,0,90,Released,The Adventures of Milo and Otis,6.7,54,Adventure; Drama; Family,Adventure,Fuji Television Network,Japan,æ—¥æœ¬èªž
43832,0,Only Angels Have Wings,2.611512,14380,0,121,Released,Only Angels Have Wings,7,47,Action; Adventure; Drama; Romance,Action,Columbia Pictures Corporation,United States of America,EspaÃ±ol
47697,0,Othello,2.698585,18959,0,90,Released,Othello,6.5,35,Drama; Romance,Drama,Les Films Marceau,France,English
49792,0,Queens Logic,6.24172,33270,0,100,Released,Queens Logic,5.7,6,Comedy; Drama,Comedy,Seven Arts Pictures,United States of America,English
77064,0,Public Access,1.292256,33970,0,90,Released,Public Access,5.5,3,Drama; Thriller,Drama,,,
26522,6000000,A Soldier's Story,12.019262,30939,21821347,101,Released,A Soldier's Story,6.2,54,Drama; Mystery; War,Drama,Columbia Pictures Corporation,United States of America,English
23761,340000,Alice Sweet Alice,3.274172,28077,0,98,Released,Alice Sweet Alice,6.4,58,Horror; Mystery; Thriller,Horror,Harristown Funding,United States of America,English
24097,0,Don't Look in the Basement,0.689278,26908,0,89,Released,Don't Look in the Basement,5.2,19,Horror; Thriller,Horror,Camera 2 Productions,United States of America,English
42114,0,Nightmares,3.861469,30561,6670680,99,Released,Nightmares,5.4,23,Science Fiction; Horror,Science Fiction,Universal Pictures,United States of America,English
28295,0,I Saw What You Did,1.88974,23944,0,82,Released,I Saw What You Did,5.8,11,Horror; Mystery; Thriller,Horror,William Castle Productions,United States of America,English
12105,0,Yellow Submarine,14.950187,25036,0,90,Released,Yellow Submarine,7.1,114,Animation; Fantasy; Music,Animation,United Artists,United Kingdom,English
14,15000000,American Beauty,20.726578,36418,356296601,122,Released,American Beauty,7.9,3438,Drama,Drama,DreamWorks SKG,United States of America,English
24128,1200000,Stop Making Sense,2.359569,31002,4978922,88,Released,Stop Making Sense,8.7,47,Documentary; Music,Documentary,Talking Heads,United States of America,English
11001,65000000,Blue Streak,6.229424,36420,117758500,93,Released,Blue Streak,6.1,359,Action; Comedy; Crime,Action,Columbia Pictures,Germany,English
10390,50000000,For Love of the Game,4.950061,36420,0,137,Released,For Love of the Game,6.3,88,Drama; Romance,Drama,Universal Pictures,United States of America,English
9453,17500000,Caligola,11.157288,28876,23438120,156,Released,Caligula,5.3,147,Drama; History; Romance,Drama,Penthouse Films International,Italy,English
704,560000,A Hard Day's Night,5.719266,23564,12299668,88,Released,A Hard Day's Night,7.3,172,Comedy; Music,Comedy,Proscenium Films,United Kingdom,English
35122,0,Splendor,3.508075,36189,45703,93,Released,Splendor,5.5,14,Comedy,Comedy,Summit Entertainment,United Kingdom,English
142132,0,Sugar Town,0.20833,36420,0,92,Released,Sugar Town,5.5,2,Comedy,Comedy,Channel Four Films,United Kingdom,English
24153,1200000,The Buddy Holly Story,2.017413,28628,14363400,113,Released,The Buddy Holly Story,7.5,33,Drama,Drama,Columbia Pictures,United States of America,English
11797,9000000,Fright Night,7.472509,31261,24922237,106,Released,Fright Night,6.9,279,Horror,Horror,Columbia Pictures,United States of America,English
18086,0,Fright Night Part 2,5.777858,32240,2983784,104,Released,Fright Night Part 2,6.4,81,Comedy; Horror,Comedy,Vista Organization,United States of America,English
124475,0,La sÃ©paration,0.533479,34647,0,88,Released,La sÃ©paration,5.4,7,Drama; Foreign,Drama,,,
17887,0,Barefoot in the Park,8.380744,24617,0,106,Released,Barefoot in the Park,6.9,105,Comedy; Romance,Comedy,Paramount Pictures,United States of America,English
10669,2000000,Deliverance,8.476681,26510,46122355,109,Released,Deliverance,7.2,441,Drama; Adventure; Thriller,Drama,Warner Bros.,United States of America,English
11527,11000000,Excalibur,8.800455,29686,34967437,140,Released,Excalibur,7.1,241,Fantasy; Adventure,Fantasy,Orion Pictures,United Kingdom,English
42848,0,Lulu on the Bridge,1.415493,36044,0,103,Released,Lulu on the Bridge,5.8,5,Drama; Mystery; Romance; Thriller,Drama,Capitol Films,United States of America,English
40867,0,The Pajama Game,0.681871,21061,0,101,Released,The Pajama Game,6.3,12,Comedy; Music,Comedy,Warner Bros.,United States of America,English
1049,0,Sommersby,4.359884,34005,140081992,109,Released,Sommersby,6,82,Drama; Thriller; Mystery; Romance,Drama,Canal Plus,France,English
28032,28000000,Thumbelina,13.856199,34423,11373501,87,Released,Thumbelina,6.1,117,Animation; Drama; Family; Fantasy,Animation,Warner Bros.,Ireland,English
11326,5000000,Tommy,6.335814,27472,34251525,111,Released,Tommy,6.5,69,Drama; Music,Drama,Columbia Pictures,United Kingdom,English
28377,0,Hell Night,3.682167,29826,0,101,Released,Hell Night,5.6,32,Horror,Horror,BLT Productions,United States of America,English
10975,0,é£›é·¹è¨ˆåŠƒ,12.276235,33276,0,106,Released,Armour of God II: Operation Condor,7,109,Action; Adventure; Crime; Thriller,Action,Golden Harvest Company,Hong Kong,å¹¿å·žè¯ / å»£å·žè©±
10974,15000000,é¾å…„è™Žå¼Ÿ,7.278549,31640,0,88,Released,Armour of God,6.8,111,Adventure; Action; Comedy,Adventure,Jadran Film,Hong Kong,å¹¿å·žè¯ / å»£å·žè©±
10398,70000000,Double Jeopardy,10.876463,36427,177841558,105,Released,Double Jeopardy,6.2,282,Crime; Drama; Mystery; Thriller,Crime,Paramount Pictures,Canada,English
2290,0,Jakob the Liar,9.217935,36419,0,120,Released,Jakob the Liar,6.1,91,Comedy; Drama; History,Comedy,Columbia Pictures,France,English
24071,0,Mumford,8.102656,36427,0,112,Released,Mumford,6.3,27,Comedy; Drama; Romance,Comedy,Touchstone Pictures,United States of America,English
62994,0,Dog Park,0.437857,36052,0,91,Released,Dog Park,5.8,4,Romance; Comedy,Romance,,Canada,English
60994,2600000,Guinevere,4.004968,36407,614202,104,Released,Guinevere,5.9,9,Drama; Romance,Drama,Miramax Films,United States of America,English
16112,0,The Adventures of Elmo in Grouchland,2.86282,36434,0,73,Released,The Adventures of Elmo in Grouchland,6.3,14,Family,Family,Columbia Pictures,United States of America,English
32305,0,Simon Sez,3.106424,36161,0,85,Released,Simon Sez,3.6,17,Action; Comedy; Thriller,Action,,Belgium,English
14429,8000000,Drive Me Crazy,4.606395,36434,22593409,91,Released,Drive Me Crazy,5.8,62,Drama; Comedy; Romance; Family,Drama,Twentieth Century Fox Film Corporation,United States of America,English
15198,28000000,"Mystery, Alaska",4.512767,36434,8888143,119,Released,"Mystery, Alaska",6,71,Drama; Comedy,Drama,Hollywood Pictures,Canada,English
6415,75000000,Three Kings,12.287636,36430,108000000,114,Released,Three Kings,6.6,709,Action; Adventure; Comedy,Action,Village Roadshow Pictures,United States of America,English
24066,1700000,"Happy, Texas",2.939685,36497,1943649,98,Released,"Happy, Texas",5.5,39,Comedy; Crime,Comedy,Miramax Films,United States of America,English
21430,0,New Rose Hotel,10.255215,36043,0,93,Released,New Rose Hotel,5,24,Drama; Science Fiction; Mystery,Drama,Quadra Entertainment,United States of America,æ—¥æœ¬èªž
10381,0,Plunkett & MacLeane,10.285949,36182,0,93,Released,Plunkett & MacLeane,6.1,49,Drama; Action; Comedy,Drama,Arts Council of England,United Kingdom,English
171982,0,Romance,0.052377,41191,0,27,Released,Romance,0,0,Romance; Drama; Comedy,Romance,,,English
42486,0,Napoleon and Samantha,0.832361,26485,0,92,Released,Napoleon and Samantha,6.6,8,Action; Adventure; Drama; Family,Action,,United States of America,English
60285,0,Alvarez Kelly,1.49303,24381,0,116,Released,Alvarez Kelly,6.6,10,Action; War; Western,Action,Columbia Pictures Corporation,United States of America,English
5622,0,E la nave va,1.715072,30595,0,128,Released,And the Ship Sails On,7,22,Comedy; Drama; Foreign; Music,Comedy,Gaumont,Italy,Italiano
10349,15000000,The Dark Half,13.412785,34082,10611160,122,Released,The Dark Half,5.4,91,Mystery; Horror,Mystery,Orion Pictures,United States of America,English
42518,0,Gulliver's Travels,2.059715,14559,0,76,Released,Gulliver's Travels,6.3,26,Action; Adventure; Animation; Family,Action,Paramount Pictures,United States of America,English
29787,7000000,Monkey Shines,8.120652,32353,5344577,113,Released,Monkey Shines,6.2,58,Thriller; Drama; Horror; Science Fiction,Thriller,Orion Pictures,United States of America,English
9638,300000,Phantasm,6.609336,28942,11988469,89,Released,Phantasm,6.5,166,Horror; Science Fiction,Horror,AVCO Embassy Pictures,United States of America,English
10576,5000000,Psycho II,6.370495,30470,34725000,113,Released,Psycho II,6,128,Horror; Mystery; Thriller,Horror,Universal Pictures,United States of America,English
12662,0,Psycho III,6.345885,31590,14481606,93,Released,Psycho III,5.4,79,Horror; Thriller,Horror,Universal Pictures,United States of America,English
61369,0,Rain,0.577818,11974,0,94,Released,Rain,5.1,8,Drama,Drama,Feature Productions,United States of America,English
11712,0,æ¤¿ä¸‰åéƒŽ,11.293611,22647,0,96,Released,Sanjuro,7.8,122,Drama; Action; Comedy,Drama,Toho Company,Japan,æ—¥æœ¬èªž
12618,64000000,Random Hearts,4.140398,36441,74608570,133,Released,Random Hearts,5.3,63,Drama; Romance,Drama,Columbia Pictures,United States of America,English
13824,0,Superstar,4.155147,36441,0,81,Released,Superstar,5,85,Comedy; Family,Comedy,SNL Studios,Canada,English
226,2000000,Boys Don't Cry,6.536006,36405,11540607,118,Released,Boys Don't Cry,7.2,360,Crime; Drama,Crime,Fox Searchlight Pictures,United States of America,English
288772,0,"Five Wives, Three Secretaries and Me",0.001648,36441,0,0,Released,"Five Wives, Three Secretaries and Me",0,0,Documentary,Documentary,,,
55107,0,L'ennui,1.535323,36113,0,122,Released,L'ennui,6.1,12,Drama; Romance,Drama,Canal+,Portugal,FranÃ§ais
69851,0,El abuelo,0.81126,36084,0,151,Released,The Grandfather,6.7,11,Drama; Foreign,Drama,Radio TelevisiÃ³n EspaÃ±ola (RTVE),Spain,EspaÃ±ol
10388,10000000,The Limey,7.807741,36295,3193102,89,Released,The Limey,6.6,110,Action; Crime; Drama; Mystery; Thriller,Action,Artisan Entertainment,United States of America,English
17198,0,The Mating Habits of the Earthbound Human,6.571586,36406,0,88,Released,The Mating Habits of the Earthbound Human,6.4,18,Comedy; Romance; Science Fiction,Comedy,Earthbound Human Productions Inc.,United States of America,English
44857,0,Molly,7.697,36455,0,102,Released,Molly,5.5,14,Drama; Comedy; Romance,Drama,Metro-Goldwyn-Mayer (MGM),United States of America,English
9346,6200000,Risky Business,6.505209,30533,63541777,98,Released,Risky Business,6.4,340,Comedy; Romance,Comedy,"Geffen Company, The",United States of America,Deutsch
861,65000000,Total Recall,12.954444,33025,261317921,113,Released,Total Recall,7.1,1745,Action; Adventure; Science Fiction,Action,TriStar Pictures,United States of America,English
14412,0,Body Heat,5.991482,29826,24058838,113,Released,Body Heat,7.1,128,Drama; Thriller; Crime; Romance,Drama,Warner Bros.,United States of America,English
9377,6000000,Ferris Bueller's Day Off,12.724645,31574,70136369,103,Released,Ferris Bueller's Day Off,7.5,1340,Comedy,Comedy,Paramount Pictures,United States of America,English
11541,6000000,The Year of Living Dangerously,13.293569,30302,1317657,115,Released,The Year of Living Dangerously,6.8,84,War; Drama; Romance,War,Metro-Goldwyn-Mayer (MGM),Australia,English
2457,0,Les Enfants du Paradis,5.353954,16511,0,191,Released,Children of Paradise,7.9,79,Drama; Romance,Drama,SociÃ©tÃ© Nouvelle PathÃ© CinÃ©ma,France,FranÃ§ais
11901,5500000,High Plains Drifter,9.91087,26773,15700000,105,Released,High Plains Drifter,7.4,284,Western,Western,Universal Pictures,United States of America,English
4929,1800000,Hang 'em High,7.266576,25050,6800000,114,Released,Hang 'em High,6.7,197,Western,Western,United Artists,United States of America,English
85325,0,Citizen's Band,1.799462,28397,0,98,Released,Citizen's Band,4.7,6,Comedy,Comedy,Paramount Pictures,United States of America,English
11230,0,é†‰æ‹³,7.404755,28768,0,111,Released,Drunken Master,7.2,178,Action; Comedy,Action,Seasonal Film Corporation,Hong Kong,å¹¿å·žè¯ / å»£å·žè©±
8416,750000,Il conformista,9.931025,25862,0,107,Released,The Conformist,7.6,129,Drama,Drama,Paramount Pictures,Italy,English
11054,0,Hairspray,6.453409,32189,0,92,Released,Hairspray,6.6,102,Comedy; Family; Music,Comedy,New Line Cinema,United States of America,English
851,0,Brief Encounter,5.408818,16765,0,86,Released,Brief Encounter,7.6,123,Drama; Romance,Drama,Cineguild,United Kingdom,English
24453,0,The Razor's Edge,1.697455,30974,0,129,Released,The Razor's Edge,6.9,16,Drama,Drama,,,English
18254,32000000,Reds,5.463216,29945,40382659,195,Released,Reds,7.1,70,Drama; History,Drama,Barclays Mercantile Industrial Finance,United States of America,Deutsch
56235,1000000,Return with Honor,0.15025,36322,0,101,Released,Return with Honor,4,2,Documentary,Documentary,,,English
20123,0,Dom za veÅ¡anje,5.443964,32498,0,142,Released,Time of the Gypsies,7.2,53,Drama; Comedy; Crime; Fantasy,Drama,Ljubavny Film,Bosnia and Herzegovina,Bosanski
16642,0,Days of Heaven,7.380825,28746,0,94,Released,Days of Heaven,7.6,236,Drama; Romance,Drama,Paramount Pictures,United States of America,English
2593,0,Le Feu Follet,2.441347,23298,0,108,Released,The Fire Within,7.4,38,Drama,Drama,Nouvelles Ã‰ditions de Films (NEF),France,FranÃ§ais
42020,0,El amor brujo,0.185772,31494,0,100,Released,El Amor Brujo,7,4,,,,Spain,EspaÃ±ol
3086,0,The Lady Eve,8.35844,15032,0,97,Released,The Lady Eve,7.5,74,Comedy; Romance,Comedy,Paramount Pictures,United States of America,English
16305,689665,Sullivan's Travels,8.64244,15310,0,90,Released,Sullivan's Travels,8,100,Adventure; Comedy; Drama; Romance,Adventure,Paramount Pictures,United States of America,English
32255,0,The Palm Beach Story,3.926841,15652,0,88,Released,The Palm Beach Story,7.3,46,Comedy; Romance,Comedy,Paramount Pictures,United States of America,English
48797,0,Hombre mirando al sudeste,1.011919,31664,0,103,Released,Man Facing Southeast,7.1,12,Mystery; Science Fiction; Drama,Mystery,Cinequanon,Argentina,EspaÃ±ol
19997,1250000,Niagara,14.605464,19385,8500000,92,Released,Niagara,6.7,84,Crime; Drama; Thriller,Crime,Twentieth Century Fox Film Corporation,United States of America,English
3767,0,Gilda,4.562074,16847,0,110,Released,Gilda,7.6,113,Drama; Romance; Thriller,Drama,Columbia Pictures,United States of America,English
17352,6000000,South Pacific,2.747118,21262,36800000,157,Released,South Pacific,6.3,29,Music; Romance; War,Music,Twentieth Century Fox Film Corporation,United States of America,English
